,date,Subject,Phase,Feeder_Interval,Time,Location,Body_Position,Activity,Interaction,period,rel_time,action_cat,TimeToFeeding,Active,Feeder,Intervention
1652,2023-10-31,Bernie,Intervention Weekday,180,09:02:33,Fence,Standing,Pause,,0,15,Inactive,165,0,False,True
1653,2023-10-31,Bernie,Intervention Weekday,180,09:02:48,6,Standing,Locomotion,,15,30,Active,150,1,False,True
1654,2023-10-31,Bernie,Intervention Weekday,180,09:03:03,6,Sitting,Eating,,30,45,Active,135,1,False,True
1655,2023-10-31,Bernie,Intervention Weekday,180,09:03:18,5,Rearing,Locomotion,,45,60,Active,120,1,False,True
1656,2023-10-31,Bernie,Intervention Weekday,180,09:03:33,3,Standing,Locomotion,,0,75,Active,105,1,False,True
1657,2023-10-31,Bernie,Intervention Weekday,180,09:03:48,6,Standing,Locomotion,,15,90,Active,90,1,False,True
1658,2023-10-31,Bernie,Intervention Weekday,180,09:04:03,Fence,Standing,Pause,,30,105,Inactive,75,0,False,True
1659,2023-10-31,Bernie,Intervention Weekday,180,09:04:18,Fence,Standing,Pause,,45,120,Inactive,60,0,False,True
1660,2023-10-31,Bernie,Intervention Weekday,180,09:04:33,Shelf,Lying Down,Resting,,0,135,Inactive,45,0,False,True
1661,2023-10-31,Bernie,Intervention Weekday,180,09:04:48,Shelf,Lying Down,Resting,,15,150,Inactive,30,0,False,True
1662,2023-10-31,Bernie,Intervention Weekday,180,09:05:03,Shelf,Lying Down,Resting,,30,165,Inactive,15,0,False,True
1663,2023-10-31,Bernie,Intervention Weekday,180,09:05:18,Shelf,Lying Down,Resting,,45,180,Inactive,0,0,False,True
1664,2023-10-31,Bernie,Intervention Weekday,180,09:05:33,Shelf,Lying Down,Resting,,0,0,Inactive,180,0,False,True
1665,2023-10-31,Bernie,Intervention Weekday,180,09:05:48,Shelf,Lying Down,Resting,,15,15,Inactive,165,0,False,True
1666,2023-10-31,Bernie,Intervention Weekday,180,09:06:03,Shelf,Lying Down,Resting,,30,30,Inactive,150,0,False,True
1667,2023-10-31,Bernie,Intervention Weekday,180,09:06:18,Shelf,Lying Down,Resting,,45,45,Inactive,135,0,False,True
1668,2023-10-31,Bernie,Intervention Weekday,180,09:06:33,Shelf,Lying Down,Resting,,0,60,Inactive,120,0,False,True
1669,2023-10-31,Bernie,Intervention Weekday,180,09:06:48,Shelf,Lying Down,Resting,,15,75,Inactive,105,0,False,True
1670,2023-10-31,Bernie,Intervention Weekday,180,09:07:03,Shelf,Lying Down,Resting,,30,90,Inactive,90,0,False,True
1671,2023-11-03,Bernie,Intervention Weekday,180,09:21:35,Shelf,Lying Down,Resting,,0,0,Inactive,180,0,False,True
1672,2023-11-03,Bernie,Intervention Weekday,180,09:21:50,Shelf,Lying Down,Resting,,15,15,Inactive,165,0,False,True
1673,2023-11-03,Bernie,Intervention Weekday,180,09:22:05,5,Sitting,Eating,,30,30,Active,150,1,False,True
1674,2023-11-03,Bernie,Intervention Weekday,180,09:22:20,5,Sitting,Eating,,45,45,Active,135,1,False,True
1675,2023-11-03,Bernie,Intervention Weekday,180,09:22:35,5,Sitting,Eating,,0,60,Active,120,1,False,True
1676,2023-11-03,Bernie,Intervention Weekday,180,09:22:50,6,Standing,Locomotion,,15,75,Active,105,1,False,True
1677,2023-11-03,Bernie,Intervention Weekday,180,09:23:05,Fence,Standing,Locomotion,,30,90,Active,90,1,False,True
1678,2023-11-03,Bernie,Intervention Weekday,180,09:23:20,5,Sitting,Drinking,,45,105,Active,75,1,False,True
1679,2023-11-03,Bernie,Intervention Weekday,180,09:23:35,5,Sitting,Pause,,0,120,Inactive,60,0,False,True
1680,2023-11-03,Bernie,Intervention Weekday,180,09:23:50,5,Sitting,Drinking,,15,135,Active,45,1,False,True
1681,2023-11-03,Bernie,Intervention Weekday,180,09:24:05,5,Sitting,Drinking,,30,150,Active,30,1,False,True
1682,2023-11-03,Bernie,Intervention Weekday,180,09:24:20,5,Sitting,Drinking,,45,165,Active,15,1,False,True
1683,2023-11-03,Bernie,Intervention Weekday,180,09:24:35,3,Standing,Locomotion,,0,180,Active,0,1,False,True
1686,2023-11-03,Bernie,Intervention Weekday,180,09:25:20,Shelf,Lying Down,Resting,,45,30,Inactive,150,0,False,True
1687,2023-11-03,Bernie,Intervention Weekday,180,09:25:35,5,Standing,Locomotion,,0,45,Active,135,1,False,True
1688,2023-11-03,Bernie,Intervention Weekday,180,09:25:50,5,Sitting,Eating,,15,60,Active,120,1,False,True
1689,2023-11-03,Bernie,Intervention Weekday,180,09:26:05,5,Sitting,Eating,,30,75,Active,105,1,False,True
1690,2023-11-03,Bernie,Intervention Weekday,180,09:26:20,5,Sitting,Eating,,45,90,Active,90,1,False,True
1691,2023-11-03,Bernie,Intervention Weekday,180,09:26:35,5,Sitting,Eating,,0,105,Active,75,1,False,True
1692,2023-11-03,Bernie,Intervention Weekday,180,09:26:50,3,Standing,Locomotion,,15,120,Active,60,1,False,True
1694,2023-11-03,Bernie,Intervention Weekday,180,09:27:20,5,Standing,Pause,,45,150,Inactive,30,0,False,True
1695,2023-11-03,Bernie,Intervention Weekday,180,09:27:35,5,Rearing,Pause,,0,165,Inactive,15,0,False,True
1696,2023-11-03,Bernie,Intervention Weekday,180,09:27:50,3,Standing,Locomotion,,15,180,Active,0,1,False,True
1697,2023-11-03,Bernie,Intervention Weekday,180,09:28:05,6,Standing,Locomotion,,30,0,Active,180,1,False,True
1699,2023-11-03,Bernie,Intervention Weekday,180,09:28:35,Shelf,Lying Down,Resting,,0,30,Inactive,150,0,False,True
1700,2023-11-03,Bernie,Intervention Weekday,180,09:28:50,Shelf,Lying Down,Resting,,15,45,Inactive,135,0,False,True
1701,2023-11-03,Bernie,Intervention Weekday,180,09:29:05,Shelf,Lying Down,Resting,,30,60,Inactive,120,0,False,True
1702,2023-11-03,Bernie,Intervention Weekday,180,09:29:20,Shelf,Lying Down,Resting,,45,75,Inactive,105,0,False,True
1703,2023-11-03,Bernie,Intervention Weekday,180,09:29:35,Shelf,Lying Down,Resting,,0,90,Inactive,90,0,False,True
1704,2023-11-03,Bernie,Intervention Weekday,180,09:29:50,6,Standing,Locomotion,,15,105,Active,75,1,False,True
1705,2023-11-03,Bernie,Intervention Weekday,180,09:30:05,Fence,Standing,Locomotion,,30,120,Active,60,1,False,True
1706,2023-11-03,Bernie,Intervention Weekday,180,09:30:20,5,Standing,Locomotion,,45,135,Active,45,1,False,True
1707,2023-11-03,Bernie,Intervention Weekday,180,09:30:35,5,Standing,Locomotion,,0,150,Active,30,1,False,True
1708,2023-11-03,Bernie,Intervention Weekday,180,09:30:50,5,Standing,Locomotion,,15,165,Active,15,1,False,True
1710,2023-11-03,Bernie,Intervention Weekday,180,09:31:20,Shelf,Lying Down,Resting,,45,0,Inactive,180,0,False,True
1711,2023-11-03,Bernie,Intervention Weekday,180,09:31:35,Shelf,Lying Down,Resting,,0,15,Inactive,165,0,False,True
1712,2023-11-03,Bernie,Intervention Weekday,180,09:31:50,Shelf,Lying Down,Resting,,15,30,Inactive,150,0,False,True
1713,2023-11-03,Bernie,Intervention Weekday,180,09:32:05,Shelf,Lying Down,Resting,,30,45,Inactive,135,0,False,True
1714,2023-11-03,Bernie,Intervention Weekday,180,09:32:20,Shelf,Lying Down,Resting,,45,60,Inactive,120,0,False,True
1715,2023-11-03,Bernie,Intervention Weekday,180,09:32:35,Shelf,Lying Down,Resting,,0,75,Inactive,105,0,False,True
1716,2023-11-03,Bernie,Intervention Weekday,180,09:32:50,Shelf,Lying Down,Resting,,15,90,Inactive,90,0,False,True
1717,2023-11-03,Bernie,Intervention Weekday,180,09:33:05,Shelf,Lying Down,Resting,,30,105,Inactive,75,0,False,True
1718,2023-11-03,Bernie,Intervention Weekday,180,09:33:20,Shelf,Lying Down,Resting,,45,120,Inactive,60,0,False,True
1719,2023-11-03,Bernie,Intervention Weekday,180,09:33:35,Shelf,Lying Down,Resting,,0,135,Inactive,45,0,False,True
1720,2023-11-03,Bernie,Intervention Weekday,180,09:33:50,5,Standing,Locomotion,,15,150,Active,30,1,False,True
1721,2023-11-03,Bernie,Intervention Weekday,180,09:34:05,Fence,Standing,Pause,,30,165,Inactive,15,0,False,True
1722,2023-11-03,Bernie,Intervention Weekday,180,09:34:20,1,Standing,Locomotion,,45,180,Active,0,1,False,True
1723,2023-11-03,Bernie,Intervention Weekday,180,09:34:35,Shelf,Standing,Pause,,0,0,Inactive,180,0,False,True
1724,2023-11-03,Bernie,Intervention Weekday,180,09:34:50,Shelf,Sitting,Resting,,15,15,Inactive,165,0,False,True
1725,2023-11-03,Bernie,Intervention Weekday,180,09:35:05,Shelf,Sitting,Resting,,30,30,Inactive,150,0,False,True
1726,2023-11-03,Bernie,Intervention Weekday,180,09:35:20,Shelf,Sitting,Resting,,45,45,Inactive,135,0,False,True
1727,2023-11-03,Bernie,Intervention Weekday,180,09:35:35,Shelf,Sitting,Resting,,0,60,Inactive,120,0,False,True
1728,2023-11-03,Bernie,Intervention Weekday,180,09:35:50,Shelf,Sitting,Resting,,15,75,Inactive,105,0,False,True
1729,2023-11-03,Bernie,Intervention Weekday,180,09:36:05,Shelf,Sitting,Resting,,30,90,Inactive,90,0,False,True
1907,2023-11-14,Bernie,Intervention Weekday,240,10:03:17,6,Sitting,Eating,,0,0,Active,240,1,False,True
1908,2023-11-14,Bernie,Intervention Weekday,240,10:03:32,6,Sitting,Eating,,15,15,Active,225,1,False,True
1909,2023-11-14,Bernie,Intervention Weekday,240,10:03:47,6,Sitting,Eating,,30,30,Active,210,1,False,True
1910,2023-11-14,Bernie,Intervention Weekday,240,10:04:02,6,Sitting,Manipulating Object,Feeder,45,45,Active,195,1,False,True
1911,2023-11-14,Bernie,Intervention Weekday,240,10:04:17,3,Standing,Locomotion,,0,60,Active,180,1,False,True
1912,2023-11-14,Bernie,Intervention Weekday,240,10:04:32,Shelf,Sitting,Resting,,15,75,Inactive,165,0,False,True
1913,2023-11-14,Bernie,Intervention Weekday,240,10:04:47,Shelf,Sitting,Resting,,30,90,Inactive,150,0,False,True
1914,2023-11-14,Bernie,Intervention Weekday,240,10:05:02,Shelf,Sitting,Resting,,45,105,Inactive,135,0,False,True
1915,2023-11-14,Bernie,Intervention Weekday,240,10:05:17,Shelf,Sitting,Resting,,0,120,Inactive,120,0,False,True
1916,2023-11-14,Bernie,Intervention Weekday,240,10:05:32,4,Standing,Locomotion,,15,135,Active,105,1,False,True
1917,2023-11-14,Bernie,Intervention Weekday,240,10:05:47,Shelf,Sitting,Resting,,30,150,Inactive,90,0,False,True
1918,2023-11-14,Bernie,Intervention Weekday,240,10:06:02,Shelf,Sitting,Resting,,45,165,Inactive,75,0,False,True
1919,2023-11-14,Bernie,Intervention Weekday,240,10:06:17,Shelf,Lying Down,Resting,,0,180,Inactive,60,0,False,True
1920,2023-11-14,Bernie,Intervention Weekday,240,10:06:32,Shelf,Lying Down,Resting,,15,195,Inactive,45,0,False,True
1921,2023-11-14,Bernie,Intervention Weekday,240,10:06:47,Shelf,Lying Down,Resting,,30,210,Inactive,30,0,False,True
1922,2023-11-14,Bernie,Intervention Weekday,240,10:07:02,Shelf,Lying Down,Resting,,45,225,Inactive,15,0,False,True
1923,2023-11-14,Bernie,Intervention Weekday,240,10:07:17,6,Sitting,Eating,,0,240,Active,0,1,False,True
1924,2023-11-14,Bernie,Intervention Weekday,240,10:07:32,1,Standing,Locomotion,,15,0,Active,240,1,False,True
1925,2023-11-14,Bernie,Intervention Weekday,240,10:07:47,3,Standing,Locomotion,,30,15,Active,225,1,False,True
1926,2023-11-14,Bernie,Intervention Weekday,240,10:08:02,6,Standing,Locomotion,,45,30,Active,210,1,False,True
1927,2023-11-14,Bernie,Intervention Weekday,240,10:08:17,4,Standing,Locomotion,,0,45,Active,195,1,False,True
1928,2023-11-14,Bernie,Intervention Weekday,240,10:08:32,Shelf,Lying Down,Resting,,15,60,Inactive,180,0,False,True
1929,2023-11-14,Bernie,Intervention Weekday,240,10:08:47,Shelf,Lying Down,Resting,,30,75,Inactive,165,0,False,True
1930,2023-11-14,Bernie,Intervention Weekday,240,10:09:02,Shelf,Lying Down,Resting,,45,90,Inactive,150,0,False,True
1931,2023-11-14,Bernie,Intervention Weekday,240,10:09:17,Shelf,Lying Down,Resting,,0,105,Inactive,135,0,False,True
1932,2023-11-14,Bernie,Intervention Weekday,240,10:09:32,Shelf,Lying Down,Resting,,15,120,Inactive,120,0,False,True
1933,2023-11-14,Bernie,Intervention Weekday,240,10:09:47,Shelf,Lying Down,Resting,,30,135,Inactive,105,0,False,True
1934,2023-11-14,Bernie,Intervention Weekday,240,10:10:02,Shelf,Lying Down,Resting,,45,150,Inactive,90,0,False,True
1935,2023-11-14,Bernie,Intervention Weekday,240,10:10:17,Shelf,Lying Down,Resting,,0,165,Inactive,75,0,False,True
1936,2023-11-14,Bernie,Intervention Weekday,240,10:10:32,Shelf,Lying Down,Resting,,15,180,Inactive,60,0,False,True
1937,2023-11-14,Bernie,Intervention Weekday,240,10:10:47,Shelf,Lying Down,Resting,,30,195,Inactive,45,0,False,True
1938,2023-11-14,Bernie,Intervention Weekday,240,10:11:02,Shelf,Lying Down,Resting,,45,210,Inactive,30,0,False,True
1939,2023-11-14,Bernie,Intervention Weekday,240,10:11:17,6,Sitting,Eating,,0,225,Active,15,1,False,True
1940,2023-11-14,Bernie,Intervention Weekday,240,10:11:32,6,Sitting,Eating,,15,240,Active,0,1,False,True
1941,2023-11-14,Bernie,Intervention Weekday,240,10:11:47,6,Sitting,Eating,,30,0,Active,240,1,False,True
1942,2023-11-14,Bernie,Intervention Weekday,240,10:12:02,6,Sitting,Eating,,45,15,Active,225,1,False,True
1943,2023-11-14,Bernie,Intervention Weekday,240,10:12:17,6,Sitting,Eating,,0,30,Active,210,1,False,True
1944,2023-11-14,Bernie,Intervention Weekday,240,10:12:32,4,Standing,Drinking,,15,45,Active,195,1,False,True
1945,2023-11-14,Bernie,Intervention Weekday,240,10:12:47,4,Sitting,Drinking,,30,60,Active,180,1,False,True
1946,2023-11-14,Bernie,Intervention Weekday,240,10:13:02,4,Sitting,Drinking,,45,75,Active,165,1,False,True
1947,2023-11-14,Bernie,Intervention Weekday,240,10:13:17,4,Sitting,Drinking,,0,90,Active,150,1,False,True
1948,2023-11-14,Bernie,Intervention Weekday,240,10:13:32,5,Standing,Locomotion,,15,105,Active,135,1,False,True
1949,2023-11-14,Bernie,Intervention Weekday,240,10:13:47,Fence,Standing,Locomotion,,30,120,Active,120,1,False,True
1950,2023-11-14,Bernie,Intervention Weekday,240,10:14:02,4,Standing,Locomotion,,45,135,Active,105,1,False,True
1952,2023-11-14,Bernie,Intervention Weekday,240,10:14:32,Shelf,Sitting,Resting,,15,165,Inactive,75,0,False,True
1953,2023-11-14,Bernie,Intervention Weekday,240,10:14:47,6,Standing,Locomotion,,30,180,Active,60,1,False,True
1954,2023-11-14,Bernie,Intervention Weekday,240,10:15:02,5,Rearing,Locomotion,,45,195,Active,45,1,False,True
1955,2023-11-14,Bernie,Intervention Weekday,240,10:15:17,6,Sitting,Eating,,0,210,Active,30,1,False,True
1956,2023-11-14,Bernie,Intervention Weekday,240,10:15:32,6,Sitting,Eating,,15,225,Active,15,1,False,True
1957,2023-11-14,Bernie,Intervention Weekday,240,10:15:47,6,Standing,Locomotion,,30,240,Active,0,1,False,True
1958,2023-11-14,Bernie,Intervention Weekday,240,10:16:02,Shelf,Sitting,Resting,,45,0,Inactive,240,0,False,True
1959,2023-11-14,Bernie,Intervention Weekday,240,10:16:17,Shelf,Sitting,Resting,,0,15,Inactive,225,0,False,True
1960,2023-11-14,Bernie,Intervention Weekday,240,10:16:32,Shelf,Lying Down,Resting,,15,30,Inactive,210,0,False,True
1961,2023-11-14,Bernie,Intervention Weekday,240,10:16:47,Shelf,Lying Down,Resting,,30,45,Inactive,195,0,False,True
1962,2023-11-14,Bernie,Intervention Weekday,240,10:17:02,Shelf,Lying Down,Resting,,45,60,Inactive,180,0,False,True
1963,2023-11-14,Bernie,Intervention Weekday,240,10:17:17,Shelf,Lying Down,Resting,,0,75,Inactive,165,0,False,True
1964,2023-11-14,Bernie,Intervention Weekday,240,10:17:32,Shelf,Lying Down,Resting,,15,90,Inactive,150,0,False,True
1965,2023-11-14,Bernie,Intervention Weekday,240,10:17:47,Shelf,Lying Down,Resting,,30,105,Inactive,135,0,False,True
1966,2023-11-16,Bernie,Intervention Weekday,240,09:53:38,Shelf,Lying Down,Resting,,0,0,Inactive,240,0,False,True
1967,2023-11-16,Bernie,Intervention Weekday,240,09:53:53,Shelf,Lying Down,Resting,,15,15,Inactive,225,0,False,True
1968,2023-11-16,Bernie,Intervention Weekday,240,09:54:08,Shelf,Lying Down,Resting,,30,30,Inactive,210,0,False,True
1969,2023-11-16,Bernie,Intervention Weekday,240,09:54:23,Shelf,Lying Down,Resting,,45,45,Inactive,195,0,False,True
